estrato,area,habitaciones,banos,parqueaderos,antiguedad,tipo_propiedad,tipo_operacion,latitud,longitud,localidad,barrio,precio_venta,precio_arriendo,administracion,closets,gimnasio,ascensor,piscina,conjunto_cerrado,salon_comunal,terraza,vigilancia,100_education,100_healthcare,100_retail_access,100_dining_and_entertainment,100_accommodation,100_parks_and_recreation,100_infrastructure_services,100_cultural_amenities,300_education,300_healthcare,300_retail_access,300_dining_and_entertainment,300_accommodation,300_parks_and_recreation,300_infrastructure_services,300_cultural_amenities,500_education,500_healthcare,500_retail_access,500_dining_and_entertainment,500_accommodation,500_parks_and_recreation,500_infrastructure_services,500_cultural_amenities,1000_education,1000_healthcare,1000_retail_access,1000_dining_and_entertainment,1000_accommodation,1000_parks_and_recreation,1000_infrastructure_services,1000_cultural_amenities,2000_education,2000_healthcare,2000_retail_access,2000_dining_and_entertainment,2000_accommodation,2000_parks_and_recreation,2000_infrastructure_services,2000_cultural_amenities,cadastral,commercial
4,116,3,3,0,MAS DE 20 ANOS,APARTAMENTO,VENTA,4.680040602844746,-74.05916580104804,BARRIOS UNIDOS,LA CASTELLANA,550000000.0,NaN,150000.0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,3,1,2,16,12,16,1,5,8,1,6,72,189,132,14,20,59,2,59,254,830,726,56,66,244,13,2376292.25,2997799.5
3,45,3,2,0,ENTRE 5 Y 10 ANOS,APARTAMENTO,VENTA,4.636497971545281,-74.15315204441609,KENNEDY,CIUDAD TECHO II,210500000.0,NaN,114900.0,,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,6,1,0,1,0,0,2,1,13,3,0,3,0,0,10,10,50,19,0,8,5,4,40,58,159,86,1,30,40,6,1710357.5,2674538.75
3,46,2,1,0,ENTRE 0 Y 5 ANOS,APARTAMENTO,VENTA,4.682309595304022,-74.15720183430376,FONTIBON,EL CHARCO,181000000.0,NaN,138200.0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,3,1,1,2,3,0,6,4,29,6,3,6,11,1,30,19,113,39,10,22,50,2,795786.0,960171.0
4,77,3,2,1,ENTRE 10 Y 20 ANOS,APARTAMENTO,VENTA,4.756144558312871,-74.03732990919875,USAQUEN,SAN ANTONIO NOROCCIDENTAL,383000000.0,NaN,303300.0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,3,0,0,7,1,0,17,10,54,34,0,27,15,0,61,87,471,232,0,104,102,1,1370328.7142857143,1944878.857142857
3,55,3,2,0,ENTRE 5 Y 10 ANOS,APARTAMENTO,VENTA,4.584581019099009,-74.15644165955591,CIUDAD BOLIVAR,EL ENSUENO,216000000.0,NaN,142200.0,,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,3,0,2,0,1,1,0,2,3,0,10,2,15,5,0,9,5,1,43,19,132,50,0,30,28,3,1476024.5,2165651.5
3,75,3,2,1,MAS DE 20 ANOS,APARTAMENTO,VENTA,4.726201053279038,-74.12320281965941,ENGATIVA,EL_CORTIJO,304000000.0,NaN,293366.0,,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,2,7,3,0,0,3,0,0,2,10,5,0,2,3,0,2,17,77,37,0,11,14,0,27,72,311,135,0,57,51,0,1976968.6666666667,3124162.6666666665
3,102,4,3,1,ENTRE 10 Y 20 ANOS,APARTAMENTO,VENTA,4.63720030647012,-74.1279341291273,KENNEDY,MULTIFAMILIARES LA PAZ,490000000.0,NaN,301900.0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,0,0,1,0,1,2,9,3,0,0,2,0,7,7,39,19,0,4,14,2,33,57,311,146,1,21,69,3,1260483.5,1792365.0
3,42,3,1,0,ENTRE 10 Y 20 ANOS,APARTAMENTO,VENTA,4.651838225708955,-74.16917740570511,KENNEDY,TIERRA BUENA RESERVADO II,127000000.0,NaN,70000.0,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,2,0,0,3,0,13,6,0,6,3,0,22,23,66,17,1,15,12,0,1248589.0,1981035.3333333333
2,39,3,1,0,ENTRE 10 Y 20 ANOS,CASA CON CONJUNTO CERRADO,VENTA,4.612573167302127,-74.21095781718743,BOSA,URB. SAN_DIEGO,115483000.0,NaN,82700.0,,0,0,0,1,0,0,0,0,1,8,0,0,0,0,0,2,1,17,3,0,1,2,1,3,3,28,6,0,6,3,1,14,8,68,15,1,31,9,1,40,17,151,37,1,72,23,4,866820.6666666666,1312192.8333333333
3,47,3,1,2,ENTRE 0 Y 5 ANOS,APARTAMENTO,VENTA,4.566966499999999,-74.12532310000002,RAFAEL URIBE URIBE,S.C. MARCO FIDEL SUAREZ I,202330280.0,NaN,136000.0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,5,8,31,6,0,0,7,0,20,23,75,30,0,5,14,3,75,64,194,76,2,20,50,4,786875.7142857143,1051007.0
2,47,2,1,0,ENTRE 10 Y 20 ANOS,CASA CON CONJUNTO CERRADO,VENTA,4.648217520549479,-74.16970280667114,KENNEDY,CIUDADELA TIERRA BUENA II,148063158.0,NaN,56000.0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,3,0,6,1,0,1,3,0,8,1,14,7,0,6,4,0,25,31,94,31,1,17,19,0,1204290.125,1831562.5
3,54,2,2,1,ENTRE 5 Y 10 ANOS,APARTAMENTO,VENTA,4.641591461390869,-74.15333898404677,KENNEDY,CIUDAD TECHO II,281000000.0,NaN,187900.0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,7,3,0,4,1,0,10,11,43,18,0,9,5,0,39,55,144,82,1,29,36,4,1612726.0,2466776.6666666665
2,47,3,1,0,ENTRE 5 Y 10 ANOS,APARTAMENTO,VENTA,4.627973512740553,-74.21364518718856,BOSA,S.C. SAN BERNARDINO XXII,146432971.0,NaN,65500.0,,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,0,1,0,0,0,0,0,3,0,2,0,0,0,1,0,5,0,2,0,0,0,1,0,23,9,58,12,1,20,10,1,78114.25,91887.75
2,48,3,1,0,ENTRE 5 Y 10 ANOS,APARTAMENTO,VENTA,4.628538499999999,-74.2126437,BOSA,S.C. SAN BERNARDINO XXII,139672000.0,NaN,70000.0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,0,2,0,0,0,1,0,5,1,6,3,0,1,1,0,25,8,45,9,1,17,7,1,0.0,0.0
2,34,2,1,0,ENTRE 5 Y 10 ANOS,APARTAMENTO,VENTA,4.564755164668122,-74.1109444171722,RAFAEL URIBE URIBE,SANTA SOFIA SUR,122532675.0,NaN,73000.0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,1,0,0,3,2,6,0,0,2,1,0,15,8,24,9,0,6,5,0,95,68,240,117,2,34,40,1,648615.6,954325.3
3,64,3,2,0,MAS DE 20 ANOS,APARTAMENTO,VENTA,4.678386289001145,-74.15281650639227,FONTIBON,MONTECARLO_,227373280.0,NaN,172300.0,,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,2,0,0,2,3,11,2,2,2,7,0,14,9,48,14,5,10,25,0,36,28,131,45,17,24,58,3,1275073.4545454546,1886439.2727272727
2,45,2,1,0,ENTRE 10 Y 20 ANOS,APARTAMENTO,VENTA,4.625974191229276,-74.20445315736167,BOSA,LA PRADERA EL VOLCAN,125000000.0,NaN,55000.0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,1,0,0,3,0,2,2,0,3,0,0,11,1,12,4,0,5,4,0,43,13,87,24,1,26,16,1,0.0,0.0
2,45,2,1,0,ENTRE 10 Y 20 ANOS,APARTAMENTO,VENTA,4.626623471435832,-74.20364906190186,BOSA,LA PRADERA EL VOLCAN,120300000.0,NaN,56920.0,,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,2,0,2,2,0,1,0,0,3,0,5,3,0,3,0,0,14,2,16,4,0,4,3,0,45,13,84,22,0,24,13,0,0.0,0.0
2,43,3,1,0,ENTRE 0 Y 5 ANOS,APARTAMENTO,VENTA,4.636954671609178,-74.19065632902941,BOSA,S.C. EL CORZO,136300000.0,NaN,60000.0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,9,2,0,1,1,0,7,1,12,2,0,7,1,0,17,5,30,10,0,12,10,0,46,16,93,33,0,25,18,0,1460640.4,2289849.0
2,39,3,1,0,ENTRE 10 Y 20 ANOS,APARTAMENTO,VENTA,4.632884208168977,-74.2022371914727,BOSA,S.C. SAN BERNARDINO XIX,127000000.0,NaN,60000.0,,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,4,1,0,0,1,0,5,0,4,1,0,0,1,0,12,2,14,3,0,4,1,0,39,9,42,13,0,19,12,0,1052127.75,1636680.25
2,46,3,1,0,ENTRE 0 Y 5 ANOS,APARTAMENTO,VENTA,4.634944975293582,-74.1862975890625,BOSA,SANTA_MARTA,168586957.0,NaN,120000.0,,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,1,5,4,0,3,1,0,6,1,13,7,0,5,5,0,16,6,29,15,0,13,9,0,47,19,114,37,0,26,22,0,707744.4,946625.6
2,43,2,1,0,MAS DE 20 ANOS,APARTAMENTO,VENTA,4.61129423182348,-74.16373354508363,KENNEDY,SAN MARTIN DE PORRES I,155100000.0,NaN,78000.0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4,14,4,0,1,0,0,3,5,17,10,0,2,2,0,13,14,58,25,0,4,13,1,39,45,189,84,0,26,46,5,1134941.5833333333,1707640.6666666667
1,57,3,1,0,ENTRE 5 Y 10 ANOS,APARTAMENTO,VENTA,4.6429871,-74.16249599999999,KENNEDY,EL PATIO III SECTOR,180504351.0,NaN,54500.0,,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4,1,0,2,0,1,0,0,6,5,6,4,0,3,2,0,17,27,66,25,1,6,11,0,27,35,117,42,1,23,18,1,1257124.5,1817746.6
3,32,2,1,0,ENTRE 0 Y 5 ANOS,APARTAMENTO,VENTA,4.613732044691801,-74.10791554721656,PUENTE ARANDA,PRIMAVERA OCCIDENTAL,221337127.0,NaN,120000.0,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,11,10,0,1,3,0,3,6,25,17,0,1,6,0,8,25,127,66,0,6,28,0,40,105,532,257,2,31,92,2,1666637.5,2490807.75
4,79,3,2,1,MAS DE 20 ANOS,APARTAMENTO,VENTA,4.753273260676124,-74.0269472137388,USAQUEN,EL REDIL,307000000.0,NaN,314000.0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,4,1,3,2,0,1,1,0,14,6,40,12,0,10,9,0,52,67,316,139,1,57,62,1,1632715.6666666667,2074869.6666666667
4,127,3,3,1,MAS DE 20 ANOS,APARTAMENTO,VENTA,4.705495057732724,-74.02498853669928,USAQUEN,SAN,495000000.0,NaN,554600.0,,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,4,2,0,0,1,0,2,1,12,2,0,0,1,0,5,15,35,13,4,2,9,0,22,52,137,140,11,32,63,2,2343060.5,3264755.5
4,79,3,2,1,MAS DE 20 ANOS,APARTAMENTO,VENTA,4.738796031246379,-74.04138200697854,USAQUEN,JARDINES DE ORIENTE,318000000.0,NaN,340000.0,,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,11,21,15,0,0,10,0,5,17,62,30,0,0,23,0,16,50,165,89,0,14,58,0,70,181,631,341,1,102,152,0,2249178.1666666665,3010639.1666666665
4,84,4,3,1,MAS DE 20 ANOS,APARTAMENTO,VENTA,4.728522726355289,-74.04339586822812,USAQUEN,LOS CEDRITOS,434000000.0,NaN,483000.0,,0,0,0,1,0,0,0,0,2,2,1,0,0,0,0,0,9,8,8,0,2,4,0,3,21,31,24,0,4,13,0,17,57,141,91,1,12,40,0,50,186,612,362,1,68,160,4,2661809.0,3705562.6666666665
2,31,1,1,0,ENTRE 0 Y 5 ANOS,APARTAMENTO,VENTA,4.751213261377192,-74.02825012956175,USAQUEN,LA GRANJA NORTE,170000000.0,NaN,98000.0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,7,0,1,2,0,0,0,0,18,7,42,11,1,10,10,0,55,87,392,171,1,59,86,1,589822.6666666666,695835.0
3,49,3,2,0,MAS DE 20 ANOS,APARTAMENTO,VENTA,4.731570347288437,-74.11844447926391,ENGATIVA,CIUDADELA COLSUBSIDIO 4 SECTOR,187000000.0,NaN,125400.0,,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,2,8,4,0,11,3,0,20,46,239,91,0,56,62,0,953716.3333333334,1527672.3333333333
4,31,1,1,0,ENTRE 0 Y 5 ANOS,APARTAMENTO,VENTA,4.696437469554532,-74.069222508492,SUBA,TEUSACA,260000000.0,NaN,200000.0,,0,0,0,1,0,0,0,0,0,3,1,0,0,1,0,1,2,12,10,0,0,5,0,5,10,27,24,3,3,12,0,11,35,142,81,3,7,31,2,33,137,443,246,11,37,98,3,1879226.8,2417061.0
4,52,3,2,0,MAS DE 20 ANOS,APARTAMENTO,VENTA,4.665414276501069,-74.11422797610565,FONTIBON,MODELIA,315000000.0,NaN,232500.0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,0,2,0,0,4,9,16,25,2,8,8,0,14,38,102,101,15,15,29,0,34,100,278,301,20,47,101,6,1611854.75,2014704.125
3,54,3,2,0,ENTRE 10 Y 20 ANOS,APARTAMENTO,VENTA,4.5932276,-74.103161,ANTONIO NARINO,RESTREPO OCCIDENTAL,259513095.0,NaN,175000.0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,8,6,0,0,0,0,4,6,66,21,0,2,4,0,36,40,313,111,0,4,38,2,109,135,661,288,3,36,91,3,1802547.5,2471006.1666666665
2,36,2,1,0,ENTRE 10 Y 20 ANOS,APARTAMENTO,VENTA,4.638769941388732,-74.18465422091066,BOSA,S.C OSORIO DIEZ,122400000.0,NaN,52000.0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,4,5,0,4,5,0,5,1,9,7,0,5,5,0,13,4,26,12,0,9,7,0,48,21,114,37,0,27,23,0,1091162.25,1681547.0
3,39,2,1,0,MAS DE 20 ANOS,APARTAMENTO,VENTA,4.75291805222388,-74.10265388170258,SUBA,URB. LAS FLORES,150700000.0,NaN,89400.0,,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,2,3,16,5,0,1,6,0,6,6,34,20,0,2,23,0,14,27,95,70,0,10,57,1,42,45,219,84,0,39,127,1,1556979.0,2432232.5
5,47,1,1,1,ENTRE 0 Y 5 ANOS,APARTAMENTO,VENTA,4.663387697501378,-74.11246633527612,FONTIBON,LA ESPERANZA NORTE,510000000.0,NaN,249400.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,4,10,1,4,2,0,10,36,96,95,14,12,32,1,33,98,291,298,19,44,102,7,2638959.0,3179641.0
3,84,3,2,1,ENTRE 5 Y 10 ANOS,APARTAMENTO,VENTA,4.652126127537309,-74.15339689386857,KENNEDY,S.C. TINTALA,380000000.0,NaN,210000.0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,1,0,0,1,0,0,5,3,9,4,0,3,1,0,22,25,79,47,0,21,15,0,1153948.0,1755828.0
3,84,3,2,1,ENTRE 5 Y 10 ANOS,APARTAMENTO,VENTA,4.721376088925656,-74.05459044828648,SUBA,SAN JOSE DEL PRADO,422226000.0,NaN,386000.0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,10,30,26,0,0,1,0,4,20,85,50,0,0,2,0,15,50,229,135,0,9,23,0,43,165,528,353,1,47,90,1,1711922.0,2276871.714285714
2,53,3,1,0,ENTRE 10 Y 20 ANOS,CASA,VENTA,4.646563696117551,-74.16473785268998,KENNEDY,CALANDAIMA - LOS PANTANOS,161559290.0,NaN,60000.0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,1,0,0,2,0,2,2,0,2,1,0,13,11,22,7,0,6,7,0,24,33,102,32,1,19,17,0,1262957.0,1952178.0
3,37,1,1,0,ENTRE 0 Y 5 ANOS,APARTAMENTO,VENTA,4.747905897611749,-74.02712444340821,USAQUEN,LA GRANJA NORTE,214000000.0,NaN,157145.0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,1,0,0,6,0,6,0,0,6,2,0,22,18,71,23,1,14,14,0,54,93,375,165,1,47,87,1,611923.0,716652.0
3,66,3,2,0,MAS DE 20 ANOS,APARTAMENTO,VENTA,4.701296655489349,-74.1068737420863,ENGATIVA,FLORENCIA II SECTOR,220000000.0,NaN,133600.0,,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4,2,9,3,0,4,4,0,6,19,77,36,0,6,9,0,18,92,326,125,0,12,49,1,73,235,910,407,3,63,139,2,1589563.625,2344403.75
3,66,3,2,0,ENTRE 10 Y 20 ANOS,APARTAMENTO,VENTA,4.759573613028226,-74.03978200394351,USAQUEN,SAN ANTONIO NOROCCIDENTAL,248495874.0,NaN,105000.0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,0,0,3,4,21,12,0,13,2,0,11,11,103,52,0,30,26,0,59,59,378,183,1,116,83,0,1511668.5,2279346.125
6,65,2,2,1,ENTRE 10 Y 20 ANOS,APARTAMENTO,VENTA,4.692224379402245,-74.04287694697346,USAQUEN,SANTA BARBARA CENTRAL I Y II,440650000.0,NaN,711100.0,,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,6,10,13,0,0,4,0,0,10,41,23,1,1,9,0,7,31,142,94,8,8,47,0,30,171,367,429,46,34,171,6,3366298.875,4193130.25
4,71,3,2,1,ENTRE 10 Y 20 ANOS,APARTAMENTO,VENTA,4.723626191970666,-74.13635741490222,ENGATIVA,S.C. EL GACO,320000000.0,NaN,250000.0,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,2,6,4,0,0,0,0,6,7,24,15,0,0,1,0,20,68,277,129,1,32,37,0,613530.0,689618.0
4,67,3,2,1,MAS DE 20 ANOS,APARTAMENTO,VENTA,4.664824363181929,-74.13447185774507,FONTIBON,URB. PRADO GRANDE,322900000.0,NaN,238000.0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,3,1,0,5,5,0,4,13,42,24,4,8,24,0,42,61,241,155,15,29,74,2,1890510.6,2552977.4
3,33,2,1,0,MAS DE 20 ANOS,APARTAMENTO,VENTA,4.670636369281764,-74.1497632417858,FONTIBON,LA LAGUNA FONTIBON,126380000.0,NaN,120000.0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,2,5,18,7,2,7,6,0,15,17,80,26,10,12,36,0,35,29,121,40,15,24,57,3,1127741.8181818181,1572033.8181818181
2,37,2,1,0,MAS DE 20 ANOS,APARTAMENTO,VENTA,4.644454424283896,-74.15711781079723,KENNEDY,TINTALA,124532987.0,NaN,97000.0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,3,2,0,1,1,0,4,1,4,3,0,4,2,0,11,13,37,17,0,9,4,0,33,41,129,56,1,22,22,4,3459738.0,4444129.0
3,43,2,1,0,ENTRE 0 Y 5 ANOS,APARTAMENTO,VENTA,4.597844411381294,-74.15936594431915,BOSA,VILLA DEL RIO II SECTOR,191401998.0,NaN,140000.0,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,1,1,9,7,0,1,4,0,6,4,37,24,0,7,8,0,36,32,162,85,0,21,37,3,1166868.142857143,1523925.4285714286
6,120,3,3,2,MAS DE 20 ANOS,APARTAMENTO,VENTA,4.696601999999999,-74.0420932,USAQUEN,SANTA BARBARA CENTRAL I SECTOR,475000000.0,NaN,840000.0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,9,6,2,1,1,0,2,9,30,15,2,2,9,0,6,36,175,114,9,10,52,0,33,142,349,332,34,48,145,2,3648059.0,4630087.2
6,142,4,4,2,MAS DE 20 ANOS,APARTAMENTO,VENTA,4.694100010532,-74.052319989564,USAQUEN,SAN PATRICIO,768180000.0,NaN,1150000.0,,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,3,9,6,1,3,3,0,3,20,39,27,2,5,16,0,11,66,140,105,11,9,47,0,27,186,500,401,35,40,183,4,2907878.714285714,3616475.1428571427
5,146,3,4,2,ENTRE 0 Y 5 ANOS,APARTAMENTO,VENTA,4.701163968723093,-74.0484089543839,USAQUEN,SANTA BARBARA OCCIDENTAL,1214068323.0,NaN,1039000.0,,0,0,0,1,0,1,0,0,0,9,5,0,0,1,0,0,2,28,14,0,2,8,0,0,13,56,44,1,4,17,0,5,43,164,118,8,11,46,0,29,147,407,289,25,55,124,2,2762995.6666666665,3383021.0
4,85,3,2,0,MAS DE 20 ANOS,APARTAMENTO,VENTA,4.629582939065849,-74.08721255087472,TEUSAQUILLO,EL_RECUERDO,522711000.0,NaN,80000.0,,0,0,0,1,0,0,0,0,2,6,7,1,0,3,0,1,7,16,23,11,0,8,0,9,10,28,69,21,1,15,1,20,38,86,154,65,13,51,9,73,137,512,667,105,34,185,21,2239042.888888889,2661964.222222222
4,35,1,1,0,ENTRE 0 Y 5 ANOS,APARTAMENTO,VENTA,4.7494543645614,-74.02693527641398,USAQUEN,LA GRANJA NORTE,229000000.0,NaN,150000.0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,7,1,0,1,0,0,19,9,30,9,1,13,10,0,56,93,376,171,1,48,82,1,611923.0,716652.0
3,54,3,1,0,ENTRE 0 Y 5 ANOS,APARTAMENTO,VENTA,4.750788946257288,-74.10332482104833,SUBA,URB. LA FONTANA,179900000.0,NaN,79000.0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,6,4,0,0,3,0,5,4,17,4,0,2,12,0,15,28,131,66,0,10,60,1,42,47,227,87,0,41,130,1,1396255.5454545454,2133471.6363636362
3,50,2,2,1,ENTRE 10 Y 20 ANOS,APARTAMENTO,VENTA,4.722271119381104,-74.05601242252187,SUBA,SAN JOSE DEL PRADO,260000000.0,NaN,239892.0,,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4,6,20,13,0,0,1,0,4,20,79,51,0,0,3,0,14,42,204,122,0,8,15,0,44,160,522,353,0,45,89,1,1837790.7,2550490.3
2,36,2,1,0,ENTRE 10 Y 20 ANOS,APARTAMENTO,VENTA,4.6286427063868265,-74.20362539876609,BOSA,NUEVO RECREO,119400000.0,NaN,60500.0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,4,3,0,1,0,0,4,0,4,3,0,2,0,0,13,2,13,3,0,3,2,0,44,13,64,17,0,21,12,0,0.0,0.0
2,56,3,2,0,ENTRE 10 Y 20 ANOS,APARTAMENTO,VENTA,4.748519,-74.118261,SUBA,URB. GAVILANES,157000000.0,NaN,130000.0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,2,0,0,2,5,0,11,1,22,8,0,13,19,0,20,18,121,28,0,28,60,0,991166.2857142857,1388147.2857142857
3,54,3,2,0,ENTRE 10 Y 20 ANOS,APARTAMENTO,VENTA,4.723626191970666,-74.13635741490222,ENGATIVA,S.C. EL GACO,210670000.0,NaN,127000.0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,2,6,4,0,0,0,0,6,7,24,15,0,0,1,0,20,68,277,129,1,32,37,0,613530.0,689618.0
4,78,3,2,1,ENTRE 5 Y 10 ANOS,APARTAMENTO,VENTA,4.744504966253282,-74.05765003203814,SUBA,CANTALEJO,400000000.0,NaN,373000.0,,0,0,0,1,0,0,0,0,1,5,1,0,5,0,0,1,9,27,10,0,16,7,0,1,9,27,10,0,28,7,0,11,35,142,63,0,89,29,0,61,120,459,264,2,146,106,0,2233255.4,3530758.2
3,63,3,2,0,MAS DE 20 ANOS,APARTAMENTO,VENTA,4.69914478234299,-74.11839881556247,ENGATIVA,LOS ANGELES,239000000.0,NaN,219000.0,,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,1,2,11,5,0,3,3,0,4,12,35,23,0,4,3,0,10,51,207,102,1,11,19,0,46,179,750,336,10,63,112,1,966799.0909090909,1413963.1818181819
1,46,2,1,0,ENTRE 5 Y 10 ANOS,APARTAMENTO,VENTA,4.4756653976205145,-74.12623716935182,USME,CIUDADELA DE USME LA ESPERANZA I ETAPA,92000000.0,NaN,50000.0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,1,1,1,0,3,2,2,4,1,2,2,0,3,2,3,855587.75,1376725.5
